21-06-001         ;0;351;BL/23760 POS CASH CAFETERIA                                 ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;630;BL/23761 POS DEBITO CAFETERIA                               ;05-DEC-17;49540;1]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;1006;BL/23761 POS DEBITO CAFETERIA                               ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;6930;0;BL/23761 POS DEBITO CAFETERIA                               ;05-DEC-17;49540;HN; ;83951;    ;   ;BOLCAFETER;   ; ;        ; ;;  ;  ;BOLCAFETER;BL ;23761;05-12-2017;05-12-2017;BL ;23761;        ;5294;630;1006; ; ; ; ; ; ;6930
40-01-001         ;0;5294;BL/23761 POS DEBITO CAFETERIA                               ;05-DEC-17;49540;1]; ;;    ;   ;;   ; ;        ; ;066;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;920;BL/23762 POS VISA CAFETERIA                                 ;05-DEC-17;49539;1]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;5798;BL/23762 POS VISA CAFETERIA                                 ;05-DEC-17;49539;1]; ;;    ;   ;;   ; ;        ; ;066;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;1469;BL/23762 POS VISA CAFETERIA                                 ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;10120;0;BL/23762 POS VISA CAFETERIA                                 ;05-DEC-17;49539;HN; ;645987;    ;   ;BOLCAFETER;   ; ;        ; ;;  ;  ;BOLCAFETER;BL ;23762;05-12-2017;05-12-2017;BL ;23762;        ;7731;920;1469; ; ; ; ; ; ;10120
40-01-001         ;0;1933;BL/23762 POS VISA CAFETERIA                                 ;05-DEC-17;49539;1]; ;;    ;   ;;   ; ;        ; ;067;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;1800;BL/30911 Pos Master 9802                                    ;05-DEC-17;49419;6]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;15126;BL/30911 Pos Master 9802                                    ;05-DEC-17;49419;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;2874;BL/30911 Pos Master 9802                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-017         ;19800;0;BL/30911 Pos Master 9802                                    ;05-DEC-17;49419;BM; ;11412;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30911;05-12-2017;05-12-2017;BL ;30911;        ;15126;1800;2874; ; ; ; ; ; ;19800
21-06-001         ;0;2874;BL/30912 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;1800;BL/30912 Pos Debito 9803                                    ;05-DEC-17;49420;3]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;15126;BL/30912 Pos Debito 9803                                    ;05-DEC-17;49420;3]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;19800;0;BL/30912 Pos Debito 9803                                    ;05-DEC-17;49420;BM; ;21982;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30912;05-12-2017;05-12-2017;BL ;30912;        ;15126;1800;2874; ; ; ; ; ; ;19800
40-01-001         ;0;21513;BL/30913 Pos Debito 9803                                    ;05-DEC-17;49421;5]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;1;0;BL/30913 Pos Debito 9803                                    ;05-DEC-17;49421;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;4370;BL/30913 Pos Debito 9803                                    ;05-DEC-17;49421;5]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;4918;BL/30913 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;33880;0;BL/30913 Pos Debito 9803                                    ;05-DEC-17;49421;BM; ;12441;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30913;05-12-2017;05-12-2017;BL ;30913;        ;25883;3080;4918; ; ; ; ; ; ;33880
40-02-005         ;0;3080;BL/30913 Pos Debito 9803                                    ;05-DEC-17;49421;5]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;39820;0;BL/30914 Pos Debito 9803                                    ;05-DEC-17;49423;BM; ;12442;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30914;05-12-2017;05-12-2017;BL ;30914;        ;30420;3620;5780; ; ; ; ; ; ;39820
40-01-001         ;0;26723;BL/30914 Pos Debito 9803                                    ;05-DEC-17;49423;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;3620;BL/30914 Pos Debito 9803                                    ;05-DEC-17;49423;6]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;5780;BL/30914 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;3697;BL/30914 Pos Debito 9803                                    ;05-DEC-17;49423;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;0;1;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;9500;0;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;BM; ;265539;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30915;05-12-2017;05-12-2017;BL ;30915;        ;29327;;5572; ; ; ; ; ; ;34900
21-06-001         ;0;5572;BL/30915 Pos Master 9802                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;1898;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;1898;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;2; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;3178;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;2; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;6085;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;6085;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;2; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;10183;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;2; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-017         ;9500;0;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;BM; ;614591;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30915;05-12-2017;05-12-2017;BL ;30915;        ;29327;;5572; ; ; ; ; ; ;34900
11-01-009         ;15900;0;BL/30915 Pos Master 9802                                    ;05-DEC-17;49422;BM; ;;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30915;05-12-2017;05-12-2017;BL ;30915;        ;29327;;5572; ; ; ; ; ; ;34900
11-04-018         ;46860;0;BL/30916 Pos Debito 9803                                    ;05-DEC-17;49424;BM; ;12443;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30916;05-12-2017;05-12-2017;BL ;30916;        ;35799;4260;6802; ; ; ; ; ; ;46860
11-11-111         ;1;0;BL/30916 Pos Debito 9803                                    ;05-DEC-17;49424;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;26723;BL/30916 Pos Debito 9803                                    ;05-DEC-17;49424;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;4260;BL/30916 Pos Debito 9803                                    ;05-DEC-17;49424;6]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;9076;BL/30916 Pos Debito 9803                                    ;05-DEC-17;49424;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;6802;BL/30916 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;26950;0;BL/30917 Pos Debito 9803                                    ;05-DEC-17;49425;BM; ;12444;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30917;05-12-2017;05-12-2017;BL ;30917;        ;20588;2450;3912; ; ; ; ; ; ;26950
40-01-001         ;0;13361;BL/30917 Pos Debito 9803                                    ;05-DEC-17;49425;3]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;2450;BL/30917 Pos Debito 9803                                    ;05-DEC-17;49425;3]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;7227;BL/30917 Pos Debito 9803                                    ;05-DEC-17;49425;3]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;3912;BL/30917 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;39930;0;BL/30918 Pos Visa 9804                                      ;05-DEC-17;49426;BM; ;4697;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30918;05-12-2017;05-12-2017;BL ;30918;        ;30505;3630;5796; ; ; ; ; ; ;39930
11-11-111         ;1;0;BL/30918 Pos Visa 9804                                      ;05-DEC-17;49426;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;3630;BL/30918 Pos Visa 9804                                      ;05-DEC-17;49426;2]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;5796;BL/30918 Pos Visa 9804                                      ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;23866;BL/30918 Pos Visa 9804                                      ;05-DEC-17;49426;2]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;6639;BL/30918 Pos Visa 9804                                      ;05-DEC-17;49426;2]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;7815;0;BL/30919 Pos Cash 9800                                      ;05-DEC-17;49427;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;3697;BL/30919 Pos Cash 9800                                      ;05-DEC-17;49427;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;35378;BL/30919 Pos Cash 9800                                      ;05-DEC-17;49427;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;37200;0;BL/30919 Pos Cash 9800                                      ;05-DEC-17;49427;BM; ;;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30919;05-12-2017;05-12-2017;BL ;30919;        ;31260;;5939; ; ; ; ; ; ;37200
11-11-111         ;0;1;BL/30919 Pos Cash 9800                                      ;05-DEC-17;49427;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;5939;BL/30919 Pos Cash 9800                                      ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;2100;BL/30920 Pos Master 9802                                    ;05-DEC-17;49428;4]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;13277;BL/30920 Pos Master 9802                                    ;05-DEC-17;49428;4]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-017         ;23100;0;BL/30920 Pos Master 9802                                    ;05-DEC-17;49428;BM; ;318936;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30920;05-12-2017;05-12-2017;BL ;30920;        ;17647;2100;3353; ; ; ; ; ; ;23100
21-06-001         ;0;3353;BL/30920 Pos Master 9802                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;4370;BL/30920 Pos Master 9802                                    ;05-DEC-17;49428;4]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;20526;BL/30921 Pos Master 9802                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-017         ;144630;0;BL/30921 Pos Master 9802                                    ;05-DEC-17;49429;BM; ;408304;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30921;05-12-2017;05-12-2017;BL ;30921;        ;108034;16070;20526; ; ; ; ; ; ;144630
22-22-222         ;27008;0;BL/30921 Pos Master 9802                                    ;05-DEC-17;49429;3]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;16070;BL/30921 Pos Master 9802                                    ;05-DEC-17;49429;3]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;104706;BL/30921 Pos Master 9802                                    ;05-DEC-17;49429;3]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;30336;BL/30921 Pos Master 9802                                    ;05-DEC-17;49429;3]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;41849;BL/30922 Pos Cash 9800                                      ;05-DEC-17;49430;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;19328;BL/30922 Pos Cash 9800                                      ;05-DEC-17;49430;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;1;0;BL/30922 Pos Cash 9800                                      ;05-DEC-17;49430;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-01-009         ;72800;0;BL/30922 Pos Cash 9800                                      ;05-DEC-17;49430;BM; ;;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30922;05-12-2017;05-12-2017;BL ;30922;        ;61177;;11624; ; ; ; ; ; ;72800
21-06-001         ;0;11624;BL/30922 Pos Cash 9800                                      ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;5987;BL/30923 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;3697;BL/30923 Pos Debito 9803                                    ;05-DEC-17;49431;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;0;1;BL/30923 Pos Debito 9803                                    ;05-DEC-17;49431;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;3750;BL/30923 Pos Debito 9803                                    ;05-DEC-17;49431;6]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;41250;0;BL/30923 Pos Debito 9803                                    ;05-DEC-17;49431;BM; ;12447;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30923;05-12-2017;05-12-2017;BL ;30923;        ;31512;3750;5987; ; ; ; ; ; ;41250
40-01-001         ;0;27815;BL/30923 Pos Debito 9803                                    ;05-DEC-17;49431;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;4034;BL/30924 Pos Debito 9803                                    ;05-DEC-17;49432;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;1;0;BL/30924 Pos Debito 9803                                    ;05-DEC-17;49432;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;3660;BL/30924 Pos Debito 9803                                    ;05-DEC-17;49432;6]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;26723;BL/30924 Pos Debito 9803                                    ;05-DEC-17;49432;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;40260;0;BL/30924 Pos Debito 9803                                    ;05-DEC-17;49432;BM; ;21988;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30924;05-12-2017;05-12-2017;BL ;30924;        ;30757;3660;5844; ; ; ; ; ; ;40260
21-06-001         ;0;5844;BL/30924 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;32010;0;BL/30925 Pos Debito 9803                                    ;05-DEC-17;49433;BM; ;21989;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30925;05-12-2017;05-12-2017;BL ;30925;        ;24454;2910;4646; ; ; ; ; ; ;32010
21-06-001         ;0;4646;BL/30925 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;19916;BL/30925 Pos Debito 9803                                    ;05-DEC-17;49433;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;2910;BL/30925 Pos Debito 9803                                    ;05-DEC-17;49433;6]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;4538;BL/30925 Pos Debito 9803                                    ;05-DEC-17;49433;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;11448;BL/30926 Pos Visa 9804                                      ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;78870;0;BL/30926 Pos Visa 9804                                      ;05-DEC-17;49434;BM; ;508844;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30926;05-12-2017;05-12-2017;BL ;30926;        ;60252;7170;11448; ; ; ; ; ; ;78870
40-01-001         ;0;53445;BL/30926 Pos Visa 9804                                      ;05-DEC-17;49434;6]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;6807;BL/30926 Pos Visa 9804                                      ;05-DEC-17;49434;6]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;7170;BL/30926 Pos Visa 9804                                      ;05-DEC-17;49434;6]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;4040;BL/30927 Pos Debito 9803                                    ;05-DEC-17;49435;2]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-11-111         ;1;0;BL/30927 Pos Debito 9803                                    ;05-DEC-17;49435;; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;44440;0;BL/30927 Pos Debito 9803                                    ;05-DEC-17;49435;BM; ;213656;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30927;05-12-2017;05-12-2017;BL ;30927;        ;33950;4040;6451; ; ; ; ; ; ;44440
21-06-001         ;0;6451;BL/30927 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;7227;BL/30927 Pos Debito 9803                                    ;05-DEC-17;49435;2]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;26723;BL/30927 Pos Debito 9803                                    ;05-DEC-17;49435;2]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;30000;BL/30928 Pos Visa 9804                                      ;05-DEC-17;49436;3]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;4650;BL/30928 Pos Visa 9804                                      ;05-DEC-17;49436;3]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;51150;0;BL/30928 Pos Visa 9804                                      ;05-DEC-17;49436;BM; ;892313;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30928;05-12-2017;05-12-2017;BL ;30928;        ;39076;4650;7424; ; ; ; ; ; ;51150
40-01-001         ;0;9076;BL/30928 Pos Visa 9804                                      ;05-DEC-17;49436;3]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;7424;BL/30928 Pos Visa 9804                                      ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;19916;BL/30929 Pos Debito 9803                                    ;05-DEC-17;49437;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;3027;BL/30929 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-018         ;18960;0;BL/30929 Pos Debito 9803                                    ;05-DEC-17;49437;FR; ;12450;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30929;05-12-2017;05-12-2017;BL ;30929;        ;15933;;3027; ; ; ; ; ; ;18960
22-22-222         ;3983;0;BL/30929 Pos Debito 9803                                    ;05-DEC-17;49437;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;2941;0;BL/30930 Pos Amex 9801                                      ;05-DEC-17;49438;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;1740;BL/30930 Pos Amex 9801                                      ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-015         ;12000;0;BL/30930 Pos Amex 9801                                      ;05-DEC-17;49438;FR; ;51;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30930;05-12-2017;05-12-2017;BL ;30930;        ;9160;1100;1740; ; ; ; ; ; ;12000
40-02-005         ;0;1100;BL/30930 Pos Amex 9801                                      ;05-DEC-17;49438;1]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;12101;BL/30930 Pos Amex 9801                                      ;05-DEC-17;49438;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
21-06-001         ;0;3832;BL/30931 Pos Master 9802                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-01-001         ;0;24958;BL/30931 Pos Master 9802                                    ;05-DEC-17;49439;1]; ;;    ;   ;;   ; ;        ; ;031;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
40-02-005         ;0;2400;BL/30931 Pos Master 9802                                    ;05-DEC-17;49439;1]; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;4790;0;BL/30931 Pos Master 9802                                    ;05-DEC-17;49439;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
11-04-017         ;26400;0;BL/30931 Pos Master 9802                                    ;05-DEC-17;49439;FR; ;260226;    ;   ;BOLFATTORI;   ; ;        ; ;;  ;  ;BOLFATTORI;BL ;30931;05-12-2017;05-12-2017;BL ;30931;        ;20168;2400;3832; ; ; ; ; ; ;26400
21-06-001         ;0;15663;BL/30932 Pos Debito 9803                                    ;05-DEC-17;;; ;;    ;   ;;   ; ;        ; ;;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
22-22-222         ;26994;0;BL/30932 Pos Debito 9803                                    ;05-DEC-17;49440;1]; ;;    ;   ;;   ; ;        ; ;022;  ;  ;;;;;;;;        ;;;; ; ; ; ; ; ;
